Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
Logistic Regression,candle,extended,short,0.014855848461993604,0.6153846153846154,0.049217002237136466,8.83062097937526e-05,-0.00298627904102195,0.5629343629343629,0.13517522714630076,-1.077181808877099e-05
Logistic Regression,ohlc,extended,short,-0.022705802185568814,0.64375,0.038404175988068605,-0.0001091746226537377,-0.006834267779746428,0.5591766723842195,0.06044872983497126,-2.9007541334798614e-05
LightGBM,ohlc,extended,short,-0.059412579915591825,0.5755813953488372,0.018456375838926176,-0.00033339967789886395,0.026658497678141404,0.5493333333333333,0.03819766363804932,0.00011738677037939768
LightGBM,candle,extended,short,0.04780483456666317,0.5916030534351145,0.02889634601043997,0.00030716596625713667,0.0018545558703392177,0.5423956931359354,0.0747264973113295,7.805320334604793e-06
GRU,ohlc,extended,short,-0.03436373661544601,0.6428571428571429,0.020179372197309416,-0.00020498030884445934,-0.054892122527093266,0.5358649789029536,0.023605947955390335,-0.0001961854930586734
GRU,candle,extended,short,0.003170740786873483,0.6527777777777778,0.017563527653213753,1.7280657998242953e-05,-0.11886500380201598,0.5348837209302325,0.004275092936802974,-0.00051739232646153
XGBoost,candle,extended,short,-0.022296650724906615,0.5150136487716106,0.10551826994780016,-0.00013093397344469731,-0.04324336187432938,0.5215666831928607,0.19506768032634897,-0.00022993986460832175
RSI,rule,rule,short,-0.03396319858154411,0.5304538216560509,0.4971087483678418,-0.00017154315576388456,-0.014643616770335299,0.5195596618832318,0.4905345211581292,-6.898261878769346e-05
Logistic Regression,candle,raw,short,0.032134693382380654,0.5172413793103449,0.016778523489932886,0.00022523747002851165,-0.00523851581826435,0.5104079933388843,0.45466345262377156,-1.815299094319275e-05
LightGBM,ohlc,raw,short,0.08772659632341885,0.5671641791044776,0.028337061894108874,0.0005149971225616212,-0.04466243316046823,0.507218479307026,0.195438531429631,-0.00021843595124762988
XGBoost,ohlc,extended,short,0.0041386841409489505,0.5286168521462639,0.12397464578672632,2.3617237321011958e-05,-0.06254782635682678,0.5040953090096798,0.2510661969219358,-0.0002718571530461917
Logistic Regression,ohlc,raw,short,-0.0231800895438305,0.534185303514377,0.1558538404175988,-0.00012288890737730793,-0.006952867717707847,0.5040081435297111,0.7344706100500649,-2.902836276199706e-05
LightGBM,candle,raw,short,-0.04344048411909929,0.5189664650907092,0.17598806860551827,-0.00023249717095756578,-0.03677126630992809,0.5007139457401237,0.39013536065269794,-0.00017744658502173057
GRU,candle,raw,short,0.01191044358524218,0.5221757322175732,0.11659192825112108,7.325671450676356e-05,-0.012757364234052588,0.4956887021888127,0.833457249070632,-5.7246433247035334e-05
XGBoost,candle,raw,short,-0.037577323579791475,0.5173333333333333,0.14466815809097688,-0.00019086573459060479,-0.050300321804174236,0.493815987933635,0.3035416280363434,-0.00023697297054721674
SMA,rule,rule,short,-2.9807427757554073e-05,0.4970745357415416,0.3695158850226929,-1.6626947196755113e-07,-0.013098797757732521,0.4923226907141116,0.3798420458819105,-7.04568150160213e-05
XGBoost,ohlc,raw,short,-0.001826906190263129,0.5214446952595937,0.12919463087248323,-1.0083979066024297e-05,-0.03433633204866382,0.483554933519944,0.2562581123678843,-0.00016913209275935156
GRU,ohlc,raw,short,-0.05330460126301778,0.5063829787234042,0.17787742899850523,-0.00025137575789308957,-0.09576745328738104,0.47058823529411764,0.008921933085501859,-0.0007417760098178823
