Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,short,0.07225755666930868,0.6101190476190477,0.038146631931522144,0.0003718666684460527,0.02707133208020581,0.5897435897435898,0.008583690987124463,0.00014380569022107476
Logistic Regression,ohlc,extended,short,0.1619759912530402,0.6385542168674698,0.019677000185632076,0.0007306827918572863,-0.014013479915706761,0.5398230088495575,0.022697674418604652,-0.00011992465574488923
Logistic Regression,ohlc,raw,short,0.25186080063006566,0.6428571428571429,0.01169482086504548,0.002382829163865552,0.026363278787195254,0.5397448478900884,0.10232558139534884,0.00023654403574692096
XGBoost,ohlc,extended,short,0.025164455245645437,0.5408038976857491,0.08242064228698719,0.00014597027936013205,0.03454477625034244,0.535754189944134,0.1784186046511628,0.00023067710418720684
XGBoost,candle,extended,short,0.014119187770881253,0.5357798165137615,0.10840913309819937,8.514168428778291e-05,0.029031137554309413,0.5352245862884161,0.2106046511627907,0.00022808652580992716
GRU,candle,extended,short,0.002242079577523827,0.5731822474032106,0.1129512467435802,1.4971089392673039e-05,-0.02003478527146994,0.5338345864661654,0.15898488523978355,-0.0001497734706822955
LightGBM,ohlc,extended,short,0.10976146390375725,0.6164383561643836,0.016706886950064972,0.0006197228794468518,-0.024309621271344704,0.5238095238095238,0.028651162790697675,-0.00020824917565803405
LightGBM,candle,extended,short,0.06873105872426717,0.5952380952380952,0.01392240579172081,0.0004876153435472476,-0.0270588484822531,0.5232815964523282,0.043906976744186046,-0.00019835644444423744
Logistic Regression,candle,extended,short,0.01613655258389416,0.5866209262435678,0.06348617041024689,0.0001038207917347883,-0.006988361234186297,0.5224292615596964,0.28167441860465114,-6.364873812866083e-05
RSI,rule,rule,short,-0.013337833993391708,0.5376499793131981,0.4828162734534646,-7.582043664895227e-05,-0.011192817335153647,0.5198342214328004,0.49059415161110076,-7.964274125356543e-05
XGBoost,candle,raw,short,-0.006039337446737358,0.5064239828693791,0.08780397252645257,-3.3398844904709524e-05,-0.020932491161634762,0.510214250124564,0.19051162790697673,-0.00014264260750250003
GRU,ohlc,raw,short,0.010832467282841766,0.5075225677031093,0.1883141049497581,5.350240077564881e-05,0.012146526944952865,0.5007352941176471,0.12707594700503824,6.820478870972564e-05
LightGBM,candle,raw,short,0.07714924253250317,0.5674740484429066,0.030443660664562836,0.00032780096245769183,0.0025950590711102824,0.49899799599198397,0.046325581395348835,2.260961032795183e-05
XGBoost,ohlc,raw,short,-0.030537583142055357,0.4965034965034965,0.09225914237980323,-0.0001605148285317075,0.01874927019959114,0.49710982658959535,0.192,0.00012041972940618256
SMA,rule,rule,short,0.013895370392113526,0.5027916544225683,0.32083255203450217,9.777979278109008e-05,0.002784132360478655,0.4925373134328358,0.3784545967287084,2.4144985416566398e-05
LightGBM,ohlc,raw,short,0.13176818599069484,0.5964912280701754,0.0126229812511602,0.0007036401853140194,-0.01466927267639249,0.4914712153518124,0.08576744186046512,-7.884101124656588e-05
Logistic Regression,candle,raw,short,0.0614061217324428,0.5335195530726257,0.03545572674958233,0.0005559577659980108,-0.007145183786563648,0.4890593918726911,0.6403720930232558,-5.88366512104667e-05
GRU,candle,raw,short,0.02702380645385229,0.5157159487776485,0.4121697059918124,0.00014012080231740474,0.024484920382716935,0.4857142857142857,0.06344467251352864,0.00024951176755772886
