Model,Input Type,Feature Type,Strategy,Validation Sharpe,Validation Precision,Validation Recall,Validation Avg Return,Test Sharpe,Test Precision,Test Recall,Test Avg Return
GRU,ohlc,extended,long,0.07149101585512685,0.6158730158730159,0.0348106944195227,0.00030813591076664327,,1.0,0.00018021265092809516,0.0049368659541549
LightGBM,ohlc,extended,long,0.01920756086872181,0.5849056603773585,0.016654727793696276,7.695880998468018e-05,0.09404993729955685,0.626984126984127,0.014211189062781076,0.00029612953329130094
GRU,ohlc,raw,long,0.036772660427710616,0.5410526315789473,0.09223039655481788,0.00017886967943945328,0.16713331125356887,0.5833333333333334,0.007568931338979996,0.0008830221290915603
GRU,candle,extended,long,0.18445384219879948,0.6341463414634146,0.03265745558944913,0.0012427718566985128,0.03949721604759232,0.5795454545454546,0.045954225986664266,0.00027179079798903385
Logistic Regression,ohlc,raw,long,0.03885647162876941,0.5909090909090909,0.013968481375358166,0.0005445907810506864,0.020876892682882543,0.5748031496062992,0.02626371649577262,0.0002115459259447206
Logistic Regression,ohlc,extended,long,0.02619358442231294,0.6197916666666666,0.04262177650429799,0.00017649247295471767,-0.0010219201207338768,0.5613382899628253,0.027163158841518258,2.2144505531834605e-05
Logistic Regression,candle,extended,long,0.057173140101652885,0.6314699792960663,0.05462034383954155,0.0004590156388602791,0.054963927366455424,0.5517241379310345,0.05468609462133477,0.0004130940058156872
RSI,rule,rule,long,0.00041978634795924156,0.5525309336332959,0.44014336917562724,1.600079954445813e-05,0.0021844666811146143,0.5370082240497889,0.43476696059024655,2.438727001342767e-05
Logistic Regression,candle,raw,long,0.002843121450924841,0.5398773006134969,0.015759312320916905,0.00011564681254758725,0.06603614204022248,0.5292553191489362,0.03579780536067638,0.0005629226613031487
XGBoost,ohlc,extended,long,-0.001736424262245528,0.5435022026431718,0.17675501432664756,2.301780708247367e-06,-0.014831864834837694,0.5291164658634538,0.18960244648318042,-6.177132710725945e-05
LightGBM,ohlc,raw,long,-0.033377510827133965,0.530638852672751,0.07288681948424068,-0.00012090095826139116,-0.06810011185869029,0.5285996055226825,0.04821010973196618,-0.00017920904437496483
GRU,candle,raw,long,0.03792606055141416,0.5552447552447553,0.07123631796160057,0.00033024460525587563,0.006991860809924461,0.5276507276507276,0.22868985402775274,7.206935437256725e-05
XGBoost,candle,extended,long,-0.005662771189383116,0.5568181818181818,0.11407593123209168,-1.600680862856653e-05,-0.022643034150196834,0.5244393329499712,0.1640582838640043,-9.996413776337663e-05
SMA,rule,rule,long,0.02287046391380193,0.5325670498084292,0.07498651321704729,0.0001503005217527743,-0.00888286694766204,0.5223367697594502,0.05489346334416757,-3.715613989821005e-05
LightGBM,candle,raw,long,0.008503827156068407,0.5319940476190477,0.12804441260744986,5.1502432611825434e-05,-0.044991008368287906,0.5165837479270315,0.11207051627990645,-0.0002690301320478855
XGBoost,candle,raw,long,-0.024850453413634278,0.5136540962288687,0.4244269340974212,-0.00017852310630644082,-0.01063798499225608,0.5142405063291139,0.3507825148407987,-5.293918231201484e-05
XGBoost,ohlc,raw,long,-0.011052319322945002,0.5269804822043628,0.08219914040114613,-4.4094700519123505e-05,-0.01872614187097326,0.5120606478290833,0.13365713257780176,-0.00012681538187579743
LightGBM,candle,extended,long,0.07695767891454014,0.6019417475728155,0.011103151862464184,0.0003702374840337715,-0.08039709728785618,0.4939759036144578,0.014750854470228458,-0.00044782867478257974
